#{"t_start": 1677947200.6972942, "env_id": "DeepRMSA-v0"}
r,l,t,episode_service_blocking_rate,episode_bit_rate_blocking_rate
50,50,15.143252,0.0,0.0
50,50,15.456661,0.0,0.0
50,50,17.947824,0.0,0.0
50,50,18.286699,0.0,0.0
50,50,18.645947,0.0,0.0
50,50,18.982263,0.0,0.0
50,50,19.32755,0.0,0.0
50,50,19.670542,0.0,0.0
50,50,20.02997,0.0,0.0
50,50,20.396606,0.0,0.0
50,50,20.751898,0.0,0.0
50,50,21.097485,0.0,0.0
50,50,21.461377,0.0,0.0
50,50,21.838235,0.0,0.0
44,50,22.232756,0.06,0.07727920227920228
34,50,22.804101,0.16,0.16331551709510478
34,50,23.399592,0.16,0.16523702031602708
26,50,23.963782,0.24,0.21871820956256358
24,50,24.550459,0.26,0.3176986671165851
4,50,24.960301,0.46,0.5027739881764438
4,50,25.297771,0.46,0.5816060927407694
0,50,25.628806,0.5,0.5471204188481675
-6,50,25.975271,0.56,0.6057682223387519
-8,50,26.321881,0.58,0.559152442613302
4,50,26.693097,0.46,0.4974290780141844
6,50,27.034253,0.44,0.5557391388861891
-10,50,27.371106,0.6,0.6425076452599389
-4,50,27.709282,0.54,0.5803384673892374
2,50,28.082738,0.48,0.5637634770889488
-4,50,28.460956,0.54,0.6330250755824293
-8,50,28.847065,0.58,0.702551685602533
2,50,29.214087,0.48,0.4772307175264661
-2,50,29.594639,0.52,0.5707236842105263
4,50,29.965686,0.46,0.4964386129334583
-12,50,30.339311,0.62,0.7203510238194735
-6,50,30.707554,0.56,0.6277040200538483
-8,50,31.091433,0.58,0.6044872431251861
-10,50,31.464845,0.6,0.6983798040693293
-14,50,31.852923,0.64,0.6702301922579532
-4,50,32.257537,0.54,0.5484422492401215
0,50,32.659795,0.5,0.6606840501185235
-14,50,33.031504,0.64,0.7283374508189221
-4,50,33.448534,0.54,0.5783935461241669
-16,50,33.849922,0.66,0.690352504638219
-10,50,34.273751,0.6,0.6617477760334903
0,50,34.684276,0.5,0.5474211137927952
-6,50,35.342271,0.56,0.5534383548721818
-6,50,36.020905,0.56,0.5689940005216938
2,50,36.740193,0.48,0.591123701605288
-16,50,37.349795,0.66,0.7103857566765579
-10,50,37.780242,0.6,0.7214611872146118
-8,50,38.230112,0.58,0.608618099887345
-10,50,38.687579,0.6,0.6545111948570161
-4,50,39.122912,0.54,0.5774924201890494
0,50,39.58794,0.5,0.5857430453879942
-12,50,40.030899,0.62,0.5783958849304629
-14,50,40.49152,0.64,0.6499588477366255
-6,50,40.934883,0.56,0.6297949026001888
4,50,41.412264,0.46,0.5582514734774067
12,50,41.862613,0.38,0.518073537027447
-8,50,42.340123,0.58,0.6866519103069965
8,50,42.804296,0.42,0.5300463911964614
-6,50,43.291538,0.56,0.6303127506014434
-14,50,43.753137,0.64,0.7136604898035199
-6,50,44.26398,0.56,0.6835638966818226
-6,50,44.77086,0.56,0.5991880623217029
-8,50,45.251367,0.58,0.7111792584332312
-14,50,45.720525,0.64,0.7035119103662555
-10,50,46.215971,0.6,0.6351118760757315
-16,50,46.695642,0.66,0.6759454789786907
-6,50,47.209171,0.56,0.6337807387087293
-10,50,48.027852,0.6,0.6333814906093311
-26,50,49.592654,0.76,0.8440802242829416
-10,50,51.303396,0.6,0.7049397836293121
-22,50,52.297515,0.72,0.7918211985164942
-14,50,53.24109,0.64,0.7162256615077384
-8,50,54.840078,0.58,0.6410324640766365
-6,50,55.872643,0.56,0.637667050181432
-8,50,56.442894,0.58,0.6497357341216519
-10,50,56.954558,0.6,0.6547085201793722
-8,50,57.503838,0.58,0.6292840176450628
6,50,58.034698,0.44,0.5626162430254185
-14,50,58.616273,0.64,0.6756920590018185
-8,50,59.163893,0.58,0.648462822905412
-4,50,59.750721,0.54,0.6879661173004328
-8,50,60.325306,0.58,0.6499557913351017
-4,50,61.317221,0.54,0.660207086539375
-2,50,62.274451,0.52,0.6870803662258392
2,50,63.089238,0.48,0.5088912642114469
2,50,63.689845,0.48,0.5708816120906801
-12,50,64.26721,0.62,0.6860290877038343
-6,50,64.846663,0.56,0.6267094902610858
-10,50,65.447417,0.6,0.6092998396579369
-14,50,66.018777,0.64,0.6712556997544721
-16,50,66.642083,0.66,0.7776944236059015
-10,50,67.225653,0.6,0.6641509433962264
-6,50,67.829669,0.56,0.641910051962014
-20,50,68.446712,0.7,0.7509787853956114
-6,50,69.081203,0.56,0.6810181424316274
-8,50,69.700291,0.58,0.6603472548099484
-10,50,70.352039,0.6,0.653817642698295
-16,50,70.981916,0.66,0.7923069928162226
-14,50,71.602376,0.64,0.7344717182497332
-10,50,72.223808,0.6,0.6222747370025918
-12,50,72.903615,0.62,0.6891681109185442
-8,50,74.041329,0.58,0.6359824076915209
-16,50,75.20355,0.66,0.8088950660180682
-10,50,75.923517,0.6,0.6570980247369392
-4,50,76.597344,0.54,0.5720493655484096
-14,50,77.241807,0.64,0.7055492638731596
-6,50,77.902054,0.56,0.6514591799039527
-6,50,78.587696,0.56,0.6191641736923217
-16,50,79.307258,0.66,0.7386633710428748
-2,50,79.961797,0.52,0.6058874458874459
-8,50,80.700733,0.58,0.6243438645142121
-2,50,81.380211,0.52,0.5940405244338498
-4,50,82.076856,0.54,0.65599173553719
-6,50,82.746795,0.56,0.6246546037971299
-10,50,83.463902,0.6,0.7054891253177666
-8,50,84.166551,0.58,0.6451145259495505
8,50,84.86388,0.42,0.49587264150943394
-8,50,85.766067,0.58,0.6607700312174818
-6,50,87.076512,0.56,0.6229829306967634
-6,50,88.135998,0.56,0.6406818617123157
-8,50,88.847476,0.58,0.5953438007579859
-10,50,89.563736,0.6,0.633209192478881
-4,50,90.30069,0.54,0.5629176577188809
-14,50,91.064033,0.64,0.7314814814814815
-2,50,91.784398,0.52,0.5908964235949837
-10,50,92.48388,0.6,0.6212081928960332
-6,50,93.232058,0.56,0.6947626841243862
-4,50,93.971682,0.54,0.6303547373147732
-6,50,94.710911,0.56,0.5912050739957717
-2,50,95.501115,0.52,0.6787684641395266
-24,50,96.267333,0.74,0.8195759182127982
-16,50,97.027264,0.66,0.6970778281415758
-4,50,97.783759,0.54,0.6413003324713705
-20,50,99.118702,0.7,0.7499548002169589
-10,50,100.521186,0.6,0.6394600393348829
-4,50,101.247991,0.54,0.6133383289621581
-16,50,102.035319,0.66,0.7157976502573066
-8,50,102.797092,0.58,0.6559058823529412
-6,50,103.594214,0.56,0.6830943847072879
-22,50,104.390957,0.72,0.7517743570836022
-6,50,105.185547,0.56,0.6360641139804096
2,50,106.015155,0.48,0.5661447935273721
-8,50,106.817984,0.58,0.6311143802868702
-14,50,107.613654,0.64,0.6966741441529308
-8,50,108.412782,0.58,0.6021611886537596
-4,50,109.222634,0.54,0.6167315175097277
-4,50,110.042602,0.54,0.571972443799855
-4,50,111.272021,0.54,0.6046837996666959
-12,50,113.153054,0.62,0.7312550389680194
-14,50,114.372754,0.64,0.7002121575500415
-2,50,115.323995,0.52,0.6129955046996322
-6,50,116.187055,0.56,0.6545546049320584
-12,50,117.049065,0.62,0.7100603422692651
-14,50,117.876371,0.64,0.626054903482394
-6,50,118.719901,0.56,0.6358575779855057
-4,50,119.530705,0.54,0.6195877305454187
-16,50,120.398753,0.66,0.7112592457309834
-10,50,121.322427,0.6,0.6696853701801886
-8,50,122.176229,0.58,0.7245681381957774
-8,50,123.02958,0.58,0.6399959125281014
-14,50,124.651126,0.64,0.710562414266118
-2,50,125.957665,0.52,0.5290037197144868
0,50,126.826707,0.5,0.6395314787701317
-2,50,127.680954,0.52,0.5871751886001676
-6,50,128.581752,0.56,0.6843094268712809
-14,50,129.453804,0.64,0.7461341525857655
-8,50,130.328649,0.58,0.6685018050541516
-10,50,131.267861,0.6,0.6827131112072696
-12,50,132.164464,0.62,0.6968465854130392
-12,50,133.028999,0.62,0.7110129726745791
-6,50,133.950711,0.56,0.5882121807465619
4,50,134.802896,0.46,0.4989951768488746
-12,50,135.893061,0.62,0.7074856804266245
-8,50,137.585407,0.58,0.6101201652271874
-4,50,138.824148,0.54,0.6300531914893617
-18,50,139.728667,0.68,0.6950451683547769
-22,50,140.722566,0.72,0.7677194271024605
0,50,141.641872,0.5,0.5555768493675738
-16,50,142.603952,0.66,0.7120035304501324
-16,50,143.556794,0.66,0.7602262837249782
-2,50,144.489258,0.52,0.5923138671483043
-14,50,145.506101,0.64,0.6657929226736566
-16,50,146.525464,0.66,0.7667146677638346
-14,50,147.466181,0.64,0.7709705969121841
-8,50,148.543214,0.58,0.6379135719108711
0,50,150.277089,0.5,0.6319604959025005
-10,50,151.479257,0.6,0.6961736150770989
-22,50,152.459238,0.72,0.7202357943563974
-6,50,153.453709,0.56,0.664460378746093
-18,50,154.445112,0.68,0.7621671258034894
-10,50,155.452569,0.6,0.7301806693651891
-18,50,156.496181,0.68,0.7254782872760401
-14,50,157.486183,0.64,0.6943201376936317
-12,50,158.491488,0.62,0.7338250396788348
8,50,159.461841,0.42,0.4792178108863117
-10,50,160.450571,0.6,0.7190786179268903
-12,50,162.275174,0.62,0.6525959568973194
-6,50,163.757613,0.56,0.5845343084534308
-10,50,164.771318,0.6,0.6647572815533981
-2,50,165.767513,0.52,0.6298932384341637
-20,50,166.806789,0.7,0.7758119658119658
-12,50,167.834789,0.62,0.711365719523373
-4,50,168.846729,0.54,0.6044238175175274
-10,50,169.860893,0.6,0.7166244725738397
-18,50,170.947405,0.68,0.7456528449428954
-6,50,171.939987,0.56,0.6804577464788732
-12,50,172.978187,0.62,0.6770154373927959
-12,50,174.737032,0.62,0.6849820502592741
-2,50,176.305009,0.52,0.5591202399345633
-4,50,177.354603,0.54,0.6139945788575444
-14,50,178.423733,0.64,0.7002174858634189
-12,50,179.497832,0.62,0.7172856309546957
-8,50,180.594873,0.58,0.6175670423630004
-20,50,181.657761,0.7,0.7209344440420138
-10,50,182.70775,0.6,0.6817758197068542
-4,50,183.759742,0.54,0.5833962264150944
10,50,184.775382,0.4,0.4751421188630491
0,50,185.848527,0.5,0.5861790803979564
-16,50,187.80551,0.66,0.6972127531582113
-8,50,188.912349,0.58,0.686014873934337
-4,50,189.9719,0.54,0.6134872518893779
-14,50,191.069473,0.64,0.7134356113435611
-22,50,192.216108,0.72,0.7606858443035918
-26,50,193.350584,0.76,0.851471404775125
-22,50,194.482243,0.72,0.772178115291681
-6,50,195.609437,0.56,0.7013599473568765
-14,50,196.7256,0.64,0.7476162677563728
-6,50,197.849732,0.56,0.6486654252017381
-14,50,199.785036,0.64,0.7169285116668216
-4,50,200.89865,0.54,0.6103277787950925
-12,50,202.025801,0.62,0.6970816401920946
-8,50,203.137949,0.58,0.6065086006508601
-8,50,204.305595,0.58,0.6631649317161684
-6,50,205.434782,0.56,0.6538501399108716
8,50,206.529126,0.42,0.4967800453514739
-6,50,207.610603,0.56,0.6069958847736625
-8,50,208.761495,0.58,0.6132348817646509
-10,50,210.227889,0.6,0.6860710678541916
-24,50,211.970425,0.74,0.8645125757297595
-4,50,213.083596,0.54,0.6617052735337605
-14,50,214.279684,0.64,0.7161808343515448
4,50,215.367071,0.46,0.5907663316582915
-8,50,216.577834,0.58,0.6645321609481029
-16,50,217.747055,0.66,0.7339789233836513
-12,50,218.990469,0.62,0.7392647205340241
-8,50,220.149482,0.58,0.7214811865419072
-12,50,221.359009,0.62,0.6962698274359421
-14,50,223.378724,0.64,0.7637949622660002
-8,50,224.588585,0.58,0.6482828282828282
2,50,225.741526,0.48,0.6240016176321909
-20,50,226.965084,0.7,0.7414377117049303
-18,50,228.159253,0.68,0.70739669806921
-8,50,229.37865,0.58,0.6186943620178041
-16,50,230.584649,0.66,0.7094987538078095
2,50,231.778926,0.48,0.5573635615686992
-10,50,232.977122,0.6,0.7188589249678958
-10,50,235.094275,0.6,0.6620778267254038
0,50,236.299104,0.5,0.5834245348721521
-14,50,237.589564,0.64,0.7545269582909461
-14,50,238.832767,0.64,0.6873574144486692
-18,50,240.118945,0.68,0.7751497005988024
-8,50,241.382748,0.58,0.6893892385426824
-20,50,242.695848,0.7,0.8004415760869565
-14,50,243.964239,0.64,0.7712722015695993
-4,50,245.847682,0.54,0.6646486701071854
-2,50,248.255163,0.52,0.5752405949256343
-16,50,249.590543,0.66,0.7262593601089177
-8,50,250.873572,0.58,0.6283289435177056
-6,50,252.113713,0.56,0.6786425253578539
-6,50,253.349099,0.56,0.5655929275480134
-2,50,254.586852,0.52,0.6253316301464086
-6,50,255.856324,0.56,0.6859129383313181
-8,50,257.129602,0.58,0.681924287019182
-18,50,258.689031,0.68,0.8076137418755803
-10,50,260.691291,0.6,0.6417174614557188
-2,50,261.963226,0.52,0.6257722859664607
-8,50,263.2888,0.58,0.7102547107281507
-8,50,264.638032,0.58,0.78198127925117
6,50,265.922192,0.44,0.5049040511727079
-18,50,267.3075,0.68,0.7898789878987899
-6,50,268.608327,0.56,0.5945501097293343
-6,50,269.886867,0.56,0.6354684095860567
-4,50,272.040389,0.54,0.6260799136069114
-4,50,273.318495,0.54,0.6121173700416591
4,50,274.570873,0.46,0.5695906432748538
-14,50,275.8845,0.64,0.7596975969759697
-8,50,277.187557,0.58,0.7075668499905178
-14,50,278.556608,0.64,0.7123926156095778
-16,50,279.926611,0.66,0.8280413513014584
-20,50,281.325115,0.7,0.7776804825841603
-10,50,283.378299,0.6,0.6831553307101368
-2,50,284.831209,0.52,0.6710312736716806
-10,50,286.143385,0.6,0.6644467700504234
-18,50,287.466709,0.68,0.7377080543332696
2,50,288.746051,0.48,0.5742397137745975
-20,50,290.106153,0.7,0.7478753541076487
-10,50,291.457665,0.6,0.657155438132981
-12,50,292.780514,0.62,0.6827069096431283
8,50,294.367208,0.42,0.5306098964326812
-12,50,296.252627,0.62,0.6793985805005603
-14,50,297.609899,0.64,0.758458728363921
-18,50,299.007986,0.68,0.7657069266856775
-16,50,300.414693,0.66,0.762807837497753
-26,50,301.872288,0.76,0.7649446494464944
-6,50,303.184489,0.56,0.6735595450700254
-10,50,304.52314,0.6,0.6576632607729898
-20,50,306.417295,0.7,0.7371384029100987
-4,50,308.082338,0.54,0.6700350175087544
-10,50,309.495226,0.6,0.7732408546817318
-8,50,310.923547,0.58,0.6184371759826562
2,50,312.257617,0.48,0.5677997413633844
-6,50,313.608599,0.56,0.6449134499676016
-2,50,314.954037,0.52,0.5693590411672746
-12,50,316.426292,0.62,0.7459699833240689
-8,50,318.379012,0.58,0.6816739997953546
-6,50,320.012934,0.56,0.6213267640330811
-10,50,321.483283,0.6,0.6303055584523933
-10,50,322.880678,0.6,0.6572765727657277
-18,50,324.387864,0.68,0.7827217278272173
-10,50,325.841102,0.6,0.7655636077883524
-12,50,327.314647,0.62,0.6869653595324807
2,50,328.68348,0.48,0.5170975056689342
2,50,330.888793,0.48,0.59510130027215
-10,50,332.266771,0.6,0.7044161473855324
2,50,333.640133,0.48,0.6297506770006537
-12,50,335.049467,0.62,0.7549740272468882
-6,50,336.499105,0.56,0.680322093608455
-20,50,338.004805,0.7,0.7469335054874112
-6,50,339.461989,0.56,0.6681195516811955
-4,50,341.0538,0.54,0.6260940178651989
-14,50,343.234854,0.64,0.6885118002730641
-8,50,344.683745,0.58,0.6447016918967052
-6,50,346.13571,0.56,0.7059848329575733
-2,50,347.502913,0.52,0.6573319267286851
-12,50,348.995096,0.62,0.7205030763662685
-24,50,350.519182,0.74,0.7589309341095528
-8,50,352.03559,0.58,0.6312488120129253
-12,50,354.362272,0.62,0.6979289138102559
-10,50,355.893615,0.6,0.7046997619257561
-6,50,357.331305,0.56,0.641597368180572
-6,50,358.779775,0.56,0.6313665612389574
-18,50,360.306039,0.68,0.7388396734410283
-4,50,361.790272,0.54,0.6616611433305717
-8,50,363.243862,0.58,0.6713828083288842
-16,50,365.257127,0.66,0.7603986135181976
0,50,367.056669,0.5,0.5958188153310104
-6,50,368.545975,0.56,0.6572046499053799
-8,50,370.03609,0.58,0.670897644191714
-14,50,371.621406,0.64,0.7723805348531346
-6,50,373.122518,0.56,0.6227263223918043
-4,50,374.621418,0.54,0.5728923607588515
-20,50,376.334009,0.7,0.7594003852273679
-2,50,378.513186,0.52,0.618472042812327
-12,50,380.044818,0.62,0.6864289022695692
-6,50,381.60272,0.56,0.6363824503311258
-12,50,383.129737,0.62,0.6553720577069096
-18,50,384.749877,0.68,0.7123579545454546
-16,50,386.353396,0.66,0.7474422683425899
-20,50,388.147253,0.7,0.8152668597434837
6,50,390.253536,0.44,0.5621934908604548
-8,50,391.789627,0.58,0.6389917695473251
-14,50,393.356206,0.64,0.7322303355208429
-16,50,394.975569,0.66,0.7047295531748106
-14,50,396.5875,0.64,0.6821476254053023
-10,50,398.151934,0.6,0.6682327430430068
-2,50,399.793725,0.52,0.5995601759296282
-12,50,402.144891,0.62,0.6459001374255612
-22,50,403.825113,0.72,0.7730385443161808
-8,50,405.415739,0.58,0.6630414915006397
-2,50,406.952427,0.52,0.6418208578637511
-8,50,408.543644,0.58,0.6613159122725152
-2,50,410.111491,0.52,0.6308758040573973
-4,50,412.051677,0.54,0.6591052299936988
-4,50,414.149603,0.54,0.6145002781383274
-18,50,415.846529,0.68,0.7649063032367973
-4,50,417.396804,0.54,0.6069828990228013
0,50,418.950773,0.5,0.5754320867102822
-6,50,420.513328,0.56,0.6771072796934866
4,50,422.083577,0.46,0.530257255332784
-20,50,424.369057,0.7,0.7357417935081606
-24,50,426.330173,0.74,0.741047907112889
-18,50,427.979589,0.68,0.7307237141556668
-8,50,429.630803,0.58,0.6237422689928921
-10,50,431.281672,0.6,0.637465510445408
-14,50,432.947514,0.64,0.7014885699096225
-12,50,434.648026,0.62,0.669690166142793
-14,50,437.154787,0.64,0.7148931756896909
-10,50,438.775659,0.6,0.6566400287330519
-20,50,440.502697,0.7,0.8582763337893297
-6,50,442.196243,0.56,0.6731655781790242
-14,50,443.902187,0.64,0.7311602388252381
-8,50,445.549687,0.58,0.6148235937642447
-18,50,448.027508,0.68,0.8134341032608695
-6,50,449.835209,0.56,0.6046490915568222
-2,50,451.457082,0.52,0.646958174904943
-10,50,453.134552,0.6,0.6848543689320389
-8,50,454.834513,0.58,0.6285009861932939
-14,50,456.592753,0.64,0.6906453810960771
4,50,458.220856,0.46,0.5587589784517158
12,50,460.603539,0.38,0.5173656013301312
-8,50,462.301116,0.58,0.7180451127819549
-6,50,464.002233,0.56,0.6025350370981039
-14,50,465.799374,0.64,0.7102566427858892
0,50,467.394659,0.5,0.6240170228513277
-12,50,469.142608,0.62,0.6776280323450135
0,50,471.386235,0.5,0.6110401459854015
8,50,473.198305,0.42,0.5417463994359956
2,50,474.846216,0.48,0.5761426740709099
-14,50,476.614601,0.64,0.7375354681799757
-2,50,478.243154,0.52,0.573853260285745
-10,50,479.98207,0.6,0.7008229360233608
-14,50,481.784223,0.64,0.7247201321343366
-2,50,484.355786,0.52,0.6224758560140474
-22,50,486.206016,0.72,0.7551772827110135
-2,50,487.886401,0.52,0.6422149570903146
4,50,489.545023,0.46,0.5987261146496815
-2,50,491.254997,0.52,0.5874113475177305
-10,50,492.981898,0.6,0.6331077270163564
-8,50,495.623379,0.58,0.6491499227202473
-8,50,497.329057,0.58,0.6513125792915
-4,50,499.071826,0.54,0.6051759648965702
-8,50,500.787429,0.58,0.6898556535685646
-8,50,502.59609,0.58,0.6560105930199565
-14,50,504.422586,0.64,0.7234278326715301
-12,50,506.989258,0.62,0.6971531258866925
-8,50,508.883782,0.58,0.6544117647058824
2,50,510.558869,0.48,0.5667054489044018
-8,50,512.305756,0.58,0.670214964861513
0,50,514.012428,0.5,0.5726595023719624
-2,50,515.697477,0.52,0.6009334889148191
-8,50,517.662288,0.58,0.6505539865305235
-10,50,520.132668,0.6,0.6597855839416058
-16,50,521.990019,0.66,0.7216627383758303
-18,50,523.858695,0.68,0.7417774086378738
-8,50,525.712225,0.58,0.6525904203323558
-18,50,527.637724,0.68,0.7276476101218369
-10,50,529.830463,0.6,0.7542780234570275
-10,50,532.17544,0.6,0.6000521784503
-6,50,533.969554,0.56,0.67802338326635
-10,50,535.799745,0.6,0.6361609405087666
-10,50,537.648732,0.6,0.700689935064935
-16,50,539.524344,0.66,0.7279710400847608
-8,50,541.983141,0.58,0.6734428199479271
-12,50,544.131219,0.62,0.6808025535795713
-6,50,545.965423,0.56,0.6243776140211114
0,50,547.688859,0.5,0.5924457222167145
-12,50,549.592814,0.62,0.6822486399355229
0,50,551.368495,0.5,0.6021278731305831
-18,50,554.024732,0.68,0.7990757855822551
-10,50,556.073136,0.6,0.6404584221748401
-14,50,557.97884,0.64,0.699921239170386
-16,50,559.871514,0.66,0.7720156555772995
4,50,561.730798,0.46,0.5421545667447307
-6,50,563.603288,0.56,0.6802623488419758
-14,50,566.484855,0.64,0.71456570155902
-10,50,568.378217,0.6,0.66810551558753
-16,50,570.382558,0.66,0.7108982263112966
-2,50,572.20662,0.52,0.5684829259190147
-14,50,574.141891,0.64,0.7627685995032933
-14,50,576.116501,0.64,0.7711821835231079
-6,50,578.913441,0.56,0.7166490333750121
-18,50,580.881022,0.68,0.7389558232931727
-10,50,582.777667,0.6,0.7404559435498462
-14,50,584.717422,0.64,0.6639519931418774
-12,50,586.757656,0.62,0.7245778267254038
-4,50,589.296845,0.54,0.633862029428626
-10,50,591.450248,0.6,0.7302379467070671
-8,50,593.368208,0.58,0.6459506879674947
-24,50,595.451905,0.74,0.7885144986230358
-12,50,597.428704,0.62,0.7455308099470688
-22,50,599.50219,0.72,0.7672669884886744
-14,50,602.321994,0.64,0.727162314565802
0,50,604.204645,0.5,0.5683890577507599
-8,50,606.1508,0.58,0.6559620952882338
-10,50,608.103639,0.6,0.7266260162601627
-8,50,610.082409,0.58,0.6866618896509367
-24,50,612.80112,0.74,0.8030073991566553
-2,50,614.919212,0.52,0.5972378804960541
-24,50,617.044461,0.74,0.8232586954597751
-14,50,619.090882,0.64,0.683594470046083
-8,50,622.002254,0.58,0.6400423168473949
-6,50,624.631495,0.56,0.6476229761781994
-2,50,626.818126,0.52,0.6753273533353954
-12,50,628.84232,0.62,0.7049563274426163
-12,50,630.903563,0.62,0.6545903336252886
-2,50,632.834179,0.52,0.5439265122642432
-8,50,634.844979,0.58,0.7117098657924393
-12,50,637.717675,0.62,0.7352600038662285
-10,50,639.759623,0.6,0.6426496223126089
2,50,641.658794,0.48,0.6677256792287467
-22,50,643.808647,0.72,0.8265357083402697
-8,50,645.808876,0.58,0.6604275621616662
6,50,648.6239,0.44,0.4945547073791349
4,50,650.510545,0.46,0.6172386431263638
-10,50,652.619691,0.6,0.6751347190146266
-14,50,654.702177,0.64,0.7072928874064726
2,50,656.665463,0.48,0.5858780464309796
0,50,658.592267,0.5,0.6443450965471321
-4,50,661.432562,0.54,0.6620033032157777
-8,50,663.420278,0.58,0.6407234858865443
-4,50,665.410716,0.54,0.6748447521123893
-10,50,667.4845,0.6,0.6990220272369985
-12,50,669.600458,0.62,0.6835915088927137
-16,50,672.53525,0.66,0.7581970482648583
-10,50,674.615998,0.6,0.7126926196269262
